param,Ground Energy,Gap energy,Sec Der of E0/punc,Order param,Binder,Susceptibility
0.7108,-0.74972670902244409,0.038926709022451211,-7.6941256709396839,0.76959263447965254,0.88307096769397053,3.441703800967951
0.7112,-0.74991414218386365,0.038714142183870592,-7.6700275205075741,0.77136874668346733,0.88198780176887959,3.4166782056241267
0.7116,-0.75010280254968675,0.038502802549693738,-7.6455318965017796,0.77313679067460261,0.88090209937769004,3.3917327395057142
0.712,-0.75029268620061318,0.038292686200620096,-7.6206459049135447,0.77489669117852422,0.87981397516180526,3.3668689719149811
0.7124,-0.75048378915488445,0.038083789154891523,-7.5953767262399197,0.7766483749436488,0.87872354415612686,3.3420884477601751
0.7128,-0.75067610736943202,0.037876107369438694,-7.5697316117584705,0.77839177074821675,0.87763092173439927,3.3173926871334731
0.7132,-0.75086963674103757,0.037669636741044621,-7.5437178537249565,0.78012680940593837,0.87653622355469807,3.2927831849084122
0.7136,-0.75106437310749941,0.037464373107506499,-7.5173428300768137,0.78185342377046918,0.87543956550509072,3.2682614103564678
0.714,-0.75126031224881429,0.037260312248821426,-7.4906139727681875,0.78357154873871382,0.87434106364954056,3.2438288067833163
0.7144,-0.75145744988836471,0.037057449888371896,-7.4635387193411589,0.78528112125296268,0.87324083417409171,3.2194867911844165
0.7148,-0.7516557816941104,0.036855781694117518,-7.4361246153712273,0.78698208030188255,0.87213899333340239,3.1952367539204563
0.7152,-0.75185530327979444,0.03665530327980171,-7.4083791803568602,0.78867436692039217,0.87103565739765232,3.1710800584120946
0.7156,-0.75205601020614743,0.036456010206154854,-7.3803100232034922,0.79035792418840789,0.869930942599899,3.1470180408546158
0.716,-0.7522578979821043,0.036257897982112097,-7.3519247453659773,0.79203269722851344,0.86882496508390639,3.1230520099519175
0.7164,-0.75246096206602031,0.03606096206602738,-7.3232310097664595,0.79369863320253253,0.86771784085251391,3.099183246670298
0.7168,-0.75266519786689801,0.035865197866905452,-7.2942364383488894,0.79535568130705947,0.86660968571657337,3.0754130040116019
0.7172,-0.75287060074560586,0.035670600745613457,-7.2649487517774105,0.79700379276795452,0.86550061524449706,3.0517425068056188
0.7176,-0.75307716601611396,0.035477166016121608,-7.2353756241500378,0.79864292083379551,0.86439074471248889,3.0281729515222957
0.718,-0.75328488894672174,0.03528488894672932,-7.2055247388780117,0.80027302076839046,0.86328018905543358,3.0047055061022618
0.7184,-0.75349376476128793,0.035093764761295665,-7.1754038315266371,0.80189404984225121,0.86216906281857064,2.9813413098073163
0.7188,-0.75370378864046728,0.034903788640475053,-7.1450205855071545,0.80350596732316326,0.86105748010991046,2.9580814730890541
0.7192,-0.75391495572294032,0.034714955722947916,-7.1143827009946108,0.80510873446582598,0.85994555455346933,2.9349270774764094
0.7196,-0.75412726110664563,0.034527261106653495,-7.0834978725761175,0.80670231450055552,0.85883339924336233,2.9118791754817845
0.72,-0.75434069985001051,0.034340699850018308,-7.0523737818002701,0.80828667262116138,0.85772112669875122,2.8889387905251191
0.7204,-0.75455526697318065,0.034155266973188492,-7.0210180785506964,0.80986177597192255,0.85660884881972055,2.8661069168762223
0.7208,-0.75477095745924316,0.033970957459251161,-6.9894384201616049,0.81142759363377304,0.85549667684407438,2.8433845196146561
0.7212,-0.75498776625545316,0.033787766255461205,-6.9576424155384302,0.8129840966096511,0.85438472130511123,2.8207725346072565
0.7216,-0.75520568827444956,0.033605688274457424,-6.9256376661360264,0.81453125780910651,0.85327309199037216,2.7982718685026349
0.722,-0.75542471839547265,0.033424718395480779,-6.8934317212551832,0.81606905203213309,0.85216189790141461,2.7758833987427489
0.7224,-0.75564485146557114,0.033244851465579539,-6.8610321171581745,0.81759745595227873,0.85105124721462011,2.7536079735910559
0.7228,-0.75586608230080843,0.033066082300816646,-6.8284463454037905,0.81911644809907636,0.84994124724304665,2.7314464121767195
0.7232,-0.75608840568746094,0.032888405687469424,-6.795681843534112,0.82062600883977865,0.84883200439937012,2.7093995045550119
0.7236,-0.75631181638320821,0.032711816383215964,-6.7627460323274136,0.82212612036047028,0.84772362415990488,2.6874680117831153
